id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
26294497,2679517,Lea,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492634,13.397933,Private room,40.000000,4,1,1,134
26335756,198061260,Andrew,Neukölln,Reuterstraße,52.489681,13.425939,Entire home/apt,40.000000,3,10,1,0
26359840,52413786,Mara,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.498028,13.410228,Private room,40.000000,3,10,1,0
26459941,198974220,Aziz,Reinickendorf,Ost 2,52.561798,13.360891,Private room,40.000000,1,4,1,0
26611914,8532190,Marie,Neukölln,Schillerpromenade,52.477612,13.419463,Private room,40.000000,4,2,1,6
26667135,105212021,Carolina,Neukölln,Schillerpromenade,52.477512,13.424232,Shared room,40.000000,2,4,1,0
26673336,200524727,Berlin,Neukölln,Neuköllner Mitte/Zentrum,52.467815,13.436885,Private room,40.000000,1,19,1,6
26677366,39234951,Nastasya,Neukölln,Rixdorf,52.478664,13.445562,Private room,40.000000,3,0,2,0
26703529,200780470,Jojo,Mitte,Wedding Zentrum,52.553085,13.372903,Entire home/apt,40.000000,5,2,1,42
26729344,200989149,Paul,Lichtenberg,Friedrichsfelde Nord,52.510525,13.506148,Private room,40.000000,1,3,1,57
26762798,8516349,Franzi,Pankow,Helmholtzplatz,52.545677,13.415610,Private room,40.000000,3,1,1,35
26770685,82927975,Zachar,Pankow,Prenzlauer Berg Nordwest,52.550247,13.410762,Private room,40.000000,1,10,12,251
26771220,82927975,Zachar,Pankow,Prenzlauer Berg Nordwest,52.551315,13.412457,Private room,40.000000,1,9,12,339
26775437,201332261,Nicolás,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490738,13.419453,Private room,40.000000,4,3,1,310
26798021,7687998,Mark,Neukölln,Schillerpromenade,52.475269,13.423574,Private room,40.000000,1,3,1,19
26834608,2664198,Majka,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.520390,13.456408,Private room,40.000000,2,25,1,57
26893992,202307531,Alex,Treptow - Köpenick,Alt  Treptow,52.490292,13.441452,Private room,40.000000,1,20,1,66
26910308,29088007,Nina,Reinickendorf,Ost 2,52.571636,13.346707,Private room,40.000000,1,2,1,151
26948020,5367476,Karly-Raisa,Neukölln,Reuterstraße,52.494743,13.424486,Private room,40.000000,1,7,2,79
26975349,202779274,Me Hien,Lichtenberg,Friedrichsfelde Nord,52.511978,13.521850,Private room,40.000000,1,23,3,165
27120775,61675273,Luise,Lichtenberg,Fennpfuhl,52.525951,13.474486,Entire home/apt,40.000000,4,6,1,31
27156964,203313206,Margret,Mitte,Osloer Straße,52.556664,13.379909,Private room,40.000000,2,10,5,153
27183958,202315209,Kimberly,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.517563,13.431104,Private room,40.000000,2,12,1,26
27369296,24183961,Alex,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.493923,13.435787,Private room,40.000000,2,10,1,17
27398540,94380880,Nataša,Mitte,Parkviertel,52.545528,13.350782,Private room,40.000000,1,1,1,17
27412012,8539150,Hanna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489159,13.387048,Private room,40.000000,1,8,1,263
27461153,157216702,Jose Enrique,Mitte,Tiergarten Süd,52.503456,13.368484,Private room,40.000000,2,4,1,0
27544648,172292729,Helene,Pankow,Helmholtzplatz,52.541828,13.421538,Private room,40.000000,1,4,1,0
27548361,63626957,Pía,Pankow,Prenzlauer Berg Süd,52.535709,13.424100,Private room,40.000000,4,3,3,14
27569097,52187286,Paolo,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.502796,13.378956,Private room,40.000000,1,11,1,60
27666838,200098082,Anna,Lichtenberg,Fennpfuhl,52.527267,13.482191,Entire home/apt,40.000000,5,0,1,0
27674765,51214857,Yuewen,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.504036,13.377542,Private room,40.000000,3,1,1,5
27688938,131023649,Kaoru,Mitte,Alexanderplatz,52.521969,13.405860,Private room,40.000000,60,0,3,341
27740135,14544826,Clara,Tempelhof - Schöneberg,Schöneberg-Süd,52.482388,13.357704,Private room,40.000000,4,1,1,0
27746667,67872283,Lara,Mitte,Parkviertel,52.548161,13.356382,Private room,40.000000,106,0,1,305
27780142,16558515,Nicole,Charlottenburg-Wilm.,Kurfürstendamm,52.503517,13.309132,Private room,40.000000,3,9,1,10
27841453,67644559,Pinar,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.522655,13.435851,Private room,40.000000,1,18,1,142
27894806,36109143,Simon,Mitte,Moabit Ost,52.532993,13.348411,Private room,40.000000,1,4,1,125
28005302,6536070,Kornel,Mitte,Moabit West,52.529552,13.328689,Entire home/apt,40.000000,1,16,1,144
28028167,1151284,Michele,Pankow,Prenzlauer Berg Nordwest,52.556362,13.412932,Private room,40.000000,2,8,1,71
28064699,202779274,Me Hien,Lichtenberg,Neu Lichtenberg,52.505859,13.518989,Private room,40.000000,1,19,3,332
28090187,212193161,Andrea,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.517776,13.469535,Private room,40.000000,15,1,1,190
28222133,213169487,Landry,Charlottenburg-Wilm.,Westend,52.516205,13.259262,Entire home/apt,40.000000,1,1,1,1
28222980,23851163,Marianna,Lichtenberg,Neu Lichtenberg,52.501930,13.492528,Entire home/apt,40.000000,90,0,2,341
28224107,21459774,Doris,Mitte,Brunnenstr. Süd,52.534924,13.397588,Private room,40.000000,2,2,1,0
28324090,3396724,Dan,Mitte,Brunnenstr. Süd,52.535561,13.401776,Private room,40.000000,3,4,1,9
28333642,213947484,Janas,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.497036,13.463877,Private room,40.000000,1,0,1,4
28377052,89479056,Anne,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491306,13.417056,Private room,40.000000,2,5,1,36
28477318,214963971,Anna,Mitte,Alexanderplatz,52.520935,13.405611,Private room,40.000000,1,4,1,75
28553924,108773025,Hajo,Steglitz - Zehlendorf,Teltower Damm,52.419071,13.262338,Private room,40.000000,4,3,3,93
28559170,51051469,Aina,Charlottenburg-Wilm.,Barstraße,52.487511,13.320237,Private room,40.000000,2,3,1,1
28581342,215704798,Mariano,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512688,13.461588,Entire home/apt,40.000000,1,0,1,3
28595346,191886015,Marie Charlotte,Mitte,Moabit Ost,52.521641,13.359964,Entire home/apt,40.000000,1,0,1,5
28709775,67242547,Leticia A.,Mitte,Moabit West,52.525799,13.338727,Private room,40.000000,1,1,3,39
28738040,170843478,John,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509697,13.458244,Entire home/apt,40.000000,30,5,3,54
28765935,79716510,Yücel,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502327,13.433127,Private room,40.000000,2,0,1,12
28795086,217181456,Ilja,Mitte,Parkviertel,52.548470,13.347301,Entire home/apt,40.000000,5,1,1,251
28804370,40535822,Hüsnü,Charlottenburg-Wilm.,Kurfürstendamm,52.500481,13.321208,Private room,40.000000,1,4,1,166
28831213,67328977,Simone,Mitte,Brunnenstr. Süd,52.532703,13.400917,Shared room,40.000000,1,0,1,365
28853889,42823147,Claudia,Pankow,Prenzlauer Berg Süd,52.531506,13.432853,Private room,40.000000,7,1,1,30
28907230,183067961,Roland,Neukölln,Britz,52.460606,13.433023,Shared room,40.000000,2,5,1,18
28970028,63533449,Sophia,Pankow,Prenzlauer Berg Süd,52.531700,13.426443,Private room,40.000000,1,3,1,136
29023941,24594263,Filipe,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.522045,13.449369,Entire home/apt,40.000000,5,0,1,15
29030657,78601886,Julie,Tempelhof - Schöneberg,Schöneberg-Süd,52.481754,13.355287,Private room,40.000000,3,0,1,190
29055440,63315164,Sophie,Tempelhof - Schöneberg,Schöneberg-Süd,52.486633,13.366393,Private room,40.000000,1,9,1,44
29073303,219073301,Federico,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.503433,13.452859,Private room,40.000000,2,3,1,68
29141733,8387097,Heidi,Charlottenburg-Wilm.,Neue Kantstraße,52.503639,13.288027,Private room,40.000000,2,4,1,77
29162600,161747607,Maria,Mitte,Regierungsviertel,52.508720,13.377659,Private room,40.000000,1,0,2,84
29281562,22738031,Zoe,Lichtenberg,Frankfurter Allee Süd,52.511688,13.489321,Private room,40.000000,1,0,1,33
29295942,157549462,Robert,Mitte,Parkviertel,52.546276,13.346539,Entire home/apt,40.000000,4,0,1,7
29363462,207929989,Eva,Mitte,Brunnenstr. Nord,52.539314,13.376089,Private room,40.000000,1,0,1,1
29380021,183471520,Jesi,Tempelhof - Schöneberg,Schöneberg-Nord,52.494820,13.353338,Private room,40.000000,1,4,1,76
29457067,221884206,Juliette,Neukölln,Rixdorf,52.483849,13.444255,Private room,40.000000,1,1,1,24
29639600,223104829,Julka,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512779,13.455290,Private room,40.000000,1,0,2,160
29649426,222997440,Siegfried,Charlottenburg-Wilm.,Schmargendorf,52.472385,13.296359,Entire home/apt,40.000000,3,0,1,18
29669943,115515023,Felix,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.495640,13.427401,Private room,40.000000,2,0,1,10
29698020,217578836,Andrea,Pankow,Helmholtzplatz,52.545086,13.424158,Entire home/apt,40.000000,14,1,1,29
29726263,223639345,Frederike,Tempelhof - Schöneberg,Schöneberg-Süd,52.482525,13.359825,Entire home/apt,40.000000,2,0,1,41
29735253,223701405,Thor,Neukölln,Rixdorf,52.478626,13.445507,Private room,40.000000,1,0,1,4
29740016,3207393,Justus,Tempelhof - Schöneberg,Schöneberg-Süd,52.483242,13.360209,Private room,40.000000,1,0,1,359
29769515,75052754,Tobin,Tempelhof - Schöneberg,Friedenau,52.468777,13.339332,Private room,40.000000,3,0,1,12
29810921,113856766,Pia,Tempelhof - Schöneberg,Schöneberg-Süd,52.492214,13.344095,Entire home/apt,40.000000,5,0,2,4
2366382,6635331,Filip,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492691,13.408248,Entire home/apt,41.000000,3,12,2,0
3045954,15096461,Constantin,Steglitz - Zehlendorf,Albrechtstr.,52.461521,13.339314,Entire home/apt,41.000000,60,19,1,159
3997657,7870973,Dominique,Neukölln,Reuterstraße,52.488693,13.430157,Private room,41.000000,3,183,1,0
4096378,15042034,David,Neukölln,Rixdorf,52.474064,13.451760,Private room,41.000000,5,15,1,0
5099228,26347897,Inken,Tempelhof - Schöneberg,Schöneberg-Nord,52.492039,13.366887,Private room,41.000000,5,0,1,0
6634634,34727209,Faima,Neukölln,Schillerpromenade,52.474628,13.424882,Private room,41.000000,3,6,1,0
6969430,21498542,Björn,Mitte,Moabit West,52.527267,13.341157,Entire home/apt,41.000000,5,35,1,36
9001258,47010115,Alex,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509789,13.456944,Private room,41.000000,1,6,2,0
9964102,13548559,Naomi,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.504917,13.434711,Entire home/apt,41.000000,1,1,1,0
11357617,59491731,Mareike & Guido,Reinickendorf,West 3,52.598946,13.296451,Private room,41.000000,1,74,1,167
11406727,10659693,Irene,Neukölln,Neuköllner Mitte/Zentrum,52.480251,13.427192,Private room,41.000000,1,0,2,0
11518794,11812448,Tabitha,Neukölln,Reuterstraße,52.488132,13.427480,Private room,41.000000,5,1,1,0
11848387,63139750,Alonso,Mitte,Wedding Zentrum,52.543243,13.364502,Private room,41.000000,2,36,2,0
13260257,42559345,Christiane,Pankow,Pankow Zentrum,52.571247,13.407513,Entire home/apt,41.000000,3,4,1,0
14150874,47184615,Sophie,Mitte,Wedding Zentrum,52.554878,13.366139,Entire home/apt,41.000000,4,10,1,0
14667711,39609066,Christina,Pankow,Prenzlauer Berg Süd,52.535103,13.428319,Entire home/apt,41.000000,2,12,2,0
15410069,69793248,Stellina,Mitte,Moabit West,52.529060,13.335975,Private room,41.000000,2,116,1,37
18451251,106388410,Friedrich,Tempelhof - Schöneberg,Schöneberg-Süd,52.487518,13.344269,Private room,41.000000,6,13,2,30
18456888,127970349,Christina,Pankow,Prenzlauer Berg Nord,52.544720,13.426792,Entire home/apt,41.000000,9,16,1,223
18513056,50382442,Ramona,Neukölln,Rixdorf,52.483017,13.446940,Entire home/apt,41.000000,2,3,1,0
19397068,10411702,Phil,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518589,13.464680,Entire home/apt,41.000000,4,8,1,19
21758972,55642746,Elisa,Neukölln,Neuköllner Mitte/Zentrum,52.473888,13.439489,Private room,41.000000,1,4,1,0
21933650,20930020,Theresa,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490723,13.423487,Entire home/apt,41.000000,5,4,1,0
22316718,53273961,Fanny,Pankow,Helmholtzplatz,52.542889,13.420449,Entire home/apt,41.000000,5,0,1,0
22854910,9304566,Rory,Mitte,Parkviertel,52.550327,13.348220,Entire home/apt,41.000000,7,1,1,13
23047614,12506313,Angelika,Mitte,Brunnenstr. Süd,52.529865,13.400552,Entire home/apt,41.000000,10,1,1,0
24308303,725852,Joanna,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.486691,13.375138,Private room,41.000000,1,8,1,22
24982573,5705393,Mica,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.498486,13.413682,Entire home/apt,41.000000,7,1,1,0
26461583,24622987,Nadine,Pankow,Pankow Süd,52.553955,13.415624,Entire home/apt,41.000000,4,3,1,3
29473878,45368469,Miriam,Neukölln,Rixdorf,52.473171,13.451610,Private room,41.000000,2,0,1,8
29793799,5831486,Mika,Steglitz - Zehlendorf,Zehlendorf  Südwest,52.408852,13.109804,Entire home/apt,41.000000,7,0,1,278
7071,17391,Bright,Pankow,Helmholtzplatz,52.543156,13.415092,Private room,42.000000,2,197,1,26
174391,833209,Julija,Mitte,Alexanderplatz,52.528858,13.396841,Private room,42.000000,1,1,1,0
845192,4412486,Angelika,Pankow,Prenzlauer Berg Nordwest,52.553867,13.404702,Private room,42.000000,3,11,1,362
969263,5292448,Sonja,Pankow,Prenzlauer Berg Süd,52.533855,13.430321,Entire home/apt,42.000000,30,5,1,292
1106372,6074400,Eliav,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490005,13.391623,Entire home/apt,42.000000,185,115,1,189
1134401,5914410,Agneya Klemens,Tempelhof - Schöneberg,Friedenau,52.474209,13.340450,Private room,42.000000,5,21,2,342
1188244,6497355,David,Pankow,Prenzlauer Berg Südwest,52.537121,13.420447,Private room,42.000000,2,286,1,64
1507645,8053151,Namia,Neukölln,Neuköllner Mitte/Zentrum,52.467472,13.441559,Entire home/apt,42.000000,10,29,1,18
1543254,8031187,Michael & Carolin,Treptow - Köpenick,Plänterwald,52.483723,13.464906,Entire home/apt,42.000000,130,0,3,222
1963292,9791549,Sandra,Neukölln,Neuköllner Mitte/Zentrum,52.472004,13.431925,Entire home/apt,42.000000,2,2,1,242
2086909,7416564,Paolo,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.509411,13.458534,Entire home/apt,42.000000,90,5,1,221
2199410,7261642,Kris,Mitte,Alexanderplatz,52.515114,13.424356,Entire home/apt,42.000000,2,2,1,0
2508457,7822054,Karin,Neukölln,Rixdorf,52.482185,13.452253,Private room,42.000000,4,2,2,0
2543760,11649536,Monica,Mitte,Alexanderplatz,52.522633,13.409072,Private room,42.000000,2,174,1,226
2610694,8320936,Karsten,Pankow,Prenzlauer Berg Nordwest,52.547779,13.409956,Private room,42.000000,2,4,3,41
2673484,13688174,Daniel,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.491310,13.326262,Private room,42.000000,3,112,1,360
2954558,2902503,Tania,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.522770,13.453898,Private room,42.000000,5,7,1,0
3281856,4379053,Svenja,Neukölln,Reuterstraße,52.491596,13.427265,Private room,42.000000,5,66,2,31
3332211,15732053,Manuela,Mitte,Brunnenstr. Süd,52.533745,13.396204,Private room,42.000000,3,17,1,0
3565759,17953811,Klaus,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.494564,13.401077,Entire home/apt,42.000000,3,118,1,209
3634157,9105516,Peter,Neukölln,Reuterstraße,52.493153,13.426107,Private room,42.000000,1,5,1,0
4043341,3699503,Andrea,Charlottenburg-Wilm.,Heerstrasse,52.502758,13.261176,Private room,42.000000,1,72,3,285
4236512,12352749,Tinka,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519321,13.454293,Private room,42.000000,1,5,1,0
4642419,12561324,Luka,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.497654,13.437312,Entire home/apt,42.000000,3,6,2,5
4675597,24179774,Hendrik,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510056,13.451759,Private room,42.000000,2,92,1,0
4747283,20814385,Laura,Neukölln,Neuköllner Mitte/Zentrum,52.470871,13.432332,Private room,42.000000,2,41,1,357
4911748,1134125,Victoria,Mitte,Alexanderplatz,52.527756,13.390416,Private room,42.000000,7,7,2,197
5256653,27199792,Parastou,Neukölln,Reuterstraße,52.492931,13.426866,Private room,42.000000,2,5,1,9
5412034,9085241,Daria & Mark,Lichtenberg,Karlshorst,52.480438,13.511341,Entire home/apt,42.000000,3,10,1,4
5764767,23901772,Melina & Ray,Tempelhof - Schöneberg,Schöneberg-Nord,52.489075,13.365524,Private room,42.000000,3,48,1,327
5776850,29502351,Lisa,Mitte,Moabit West,52.526737,13.332797,Entire home/apt,42.000000,2,11,1,0
6133556,24049412,Birgit,Neukölln,Reuterstraße,52.488548,13.431629,Private room,42.000000,1,40,1,3
6432604,33574156,Sonja,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.524418,13.452697,Entire home/apt,42.000000,3,13,1,0
6808626,34979920,Birgit,Pankow,Blankenburg/Heinersdorf/Märchenland,52.570946,13.439536,Entire home/apt,42.000000,1,100,1,40
6891594,36113480,Sinah,Pankow,Helmholtzplatz,52.540665,13.416857,Entire home/apt,42.000000,1,1,1,0
7092302,18302890,Nicki,Neukölln,Schillerpromenade,52.466644,13.422388,Private room,42.000000,1,2,2,0
7111745,37253998,Andras,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519604,13.465953,Private room,42.000000,1,0,1,0
7451718,1574908,Jürgen,Charlottenburg-Wilm.,Halensee,52.500416,13.291679,Entire home/apt,42.000000,60,1,9,279
7654345,1641697,Halla,Neukölln,Neuköllner Mitte/Zentrum,52.468758,13.432981,Private room,42.000000,3,16,1,59
7898035,41642408,Alexander,Pankow,Pankow Süd,52.562592,13.416615,Entire home/apt,42.000000,7,0,1,0
7925138,11849898,Nagaia,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.524273,13.454517,Entire home/apt,42.000000,2,3,1,0
8442227,20519185,Ulrike,Charlottenburg-Wilm.,Schloß Charlottenburg,52.516739,13.292942,Private room,42.000000,3,1,1,0
8820096,12957719,Luap,Pankow,Prenzlauer Berg Ost,52.535809,13.437378,Entire home/apt,42.000000,2,0,1,0
8990583,46825289,Sivan,Neukölln,Reuterstraße,52.483669,13.441235,Private room,42.000000,4,0,1,0
9766616,50359861,Alice,Mitte,Brunnenstr. Nord,52.544781,13.369837,Private room,42.000000,1,53,1,0
9872518,42666900,Cornelia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.510876,13.459221,Entire home/apt,42.000000,3,1,1,0
10078739,51716465,Martin,Charlottenburg-Wilm.,Kurfürstendamm,52.499695,13.319408,Private room,42.000000,1,0,1,0
10767317,18158340,Christine,Lichtenberg,Rummelsburger Bucht,52.496616,13.483757,Private room,42.000000,2,89,1,170
11144832,21488682,Tobias,Neukölln,Schillerpromenade,52.473328,13.424346,Entire home/apt,42.000000,1,0,1,0
12709456,15627092,Marcel,Pankow,Prenzlauer Berg Nord,52.551033,13.417929,Private room,42.000000,2,4,1,0
12895039,5904451,Rahul,Mitte,Moabit West,52.530838,13.339034,Entire home/apt,42.000000,4,6,2,310
13021834,62738471,Rafael,Neukölln,Schillerpromenade,52.468651,13.430041,Private room,42.000000,1,292,2,317
14193174,86063444,Michele,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.497929,13.386572,Private room,42.000000,2,110,1,162
14269418,32880961,Gudrun,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.491806,13.397030,Private room,42.000000,12,17,6,12
14287714,87210974,Janina,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.514565,13.459991,Private room,42.000000,2,33,1,12
14938289,5891250,Thomas,Mitte,Brunnenstr. Süd,52.532887,13.394941,Entire home/apt,42.000000,30,1,2,364
15113373,6051685,Francesca,Mitte,Parkviertel,52.553810,13.347697,Private room,42.000000,1,40,1,240
15428287,47818857,Nasir,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.513947,13.317300,Private room,42.000000,1,84,1,135
15848457,102674065,Silke,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.502258,13.424031,Private room,42.000000,3,70,1,92
16247876,83835882,Andi Und Maria,Mitte,Regierungsviertel,52.511307,13.380556,Private room,42.000000,1,104,3,21
17208621,47919097,Laura,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500988,13.432891,Private room,42.000000,3,9,2,0
17457983,118203373,Lin-Yu,Pankow,Helmholtzplatz,52.544846,13.417525,Entire home/apt,42.000000,6,2,1,4
17590178,10265378,Veronika,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511368,13.472021,Private room,42.000000,3,20,1,21
17688165,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.550854,13.404689,Entire home/apt,42.000000,1,59,45,102
17688173,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.551666,13.403211,Entire home/apt,42.000000,1,33,45,139
17688176,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.551575,13.403225,Entire home/apt,42.000000,1,31,45,162
17688227,1625771,Ben,Pankow,Prenzlauer Berg Nordwest,52.550907,13.404552,Entire home/apt,42.000000,1,60,45,121
17948242,66242460,Lisa,Mitte,Wedding Zentrum,52.548561,13.369578,Private room,42.000000,2,4,1,0
18001232,1625771,Ben,Neukölln,Rixdorf,52.475315,13.442922,Entire home/apt,42.000000,1,28,45,152
18087500,100408113,Caius,Neukölln,Schillerpromenade,52.466618,13.427586,Private room,42.000000,2,1,1,0
